id,tweet,label
7473,"One sign that you are living in a small town must be when your local library only has one book about Nordic languages , 50 pages thin and published in 1942 .",0
9859,London is not the place to move to as a white nationalist .,0
9286,"Unfortunatly I am going to miss the 21 of march , but on the 23 me and about 10 other white nationalists are going to put several thousand copies of the white nationalist newspaper nationell idag in mailboxes .",0
1239,Who said the Bible was written by the Jews of today ?,0
2289,for all of you > > > > > serbian chetniks with german soldiers during ww2 so stop telling lies that all serbians chetniks was against nazis german soldiers,0
2740,I clean my own toilet as for public toilets and such there is no dirty work there it is an Economical contribution 2508,0
8467,My strategy for targeting churches is to ride my bike around the church parking lot during mass and toss business cards at the parked cars while I 'm riding .,0
4585,Thanks for the idea 's ...,0
1229,well sounds like were looking for the same thing ( but i have no idea if this is actually going to you !!! lol ),0
6980,"I've met a few people who I talk to outside of SF , and I consider them to be pretty good friends .",0
5178,Hey Blue email or PM me if you want to chat .,0
4293,YouTube - Odysseus ' Way by Dr. William L. Pierce ( Part 1 of 3 ) YouTube - Odysseus ' Way by Dr. William L. Pierce ( Part 2 of 3 ) YouTube - Odysseus ' Way by Dr. William L. Pierce ( Part 3 of 3 ),0
1058,Probably the largest listening audience he 's ever had .,0
6262,hey whats up i 'm new on here and i would like to have someone to talk to so hit me back for whatever,0
281,I plan on celebrating being White that entire 24 hours .,0
968,Or so this short film would have you believe !,0
3953,Let us know when you 've joined and we can give you another well-deserved cheer .,0
1939,"hello all , I was wondering , what does the tripple 7 flag stand for ?",0
9050,YouTube - Cops taser a violent drunk 12 year old Negro robbery and assault : YouTube - This kid 12 year old KO ' ing a cop with his bare hands and outrunning K-9 s for several blocks,0
1274,"YouTube - Brussels on 9/11 : For a free Europe , against Islamization",1
619,What a load of crap.Water are ye people for real Ireland is been taken over by non Irish and this rubbish .,1
9096,"No man , you got to listen to pass .",0
1742,"Longer and unedited recording of the radio show : The Jay Thomas Show : ( Warning : Some Graphic Language ) Tuesday 's Heated Exchange Involving Leith Officials Over Mistreatment Claims by Girlfriend of Kynan Dutton | WDAY | Fargo , ND",0
1390,I' v checked them out but could n't find much but apparently they have presence in Britain .,0
2203,"Indeed, so many species have been hunted to extinction .",0
3568,Hey It 's a lot easier in High school than in Middle school because in high school people stop careing so much how the other people see them .,0
6116,"The Nordic Angelic race came from the Pleiadian 's Star Cluster , and mixed with Iberian-Aryan 's that live in Germanic Countries and Scandinavia .",0
10671,But that 's just a rumour,0
6052,"now the bitch has to nerve to say `` I wasnt born in australia so i dont have to speak english properly , so shut up '' I think that 's very stupid .",0
3178,In another year I 'll have my B/S in civil engineering .,0
3192,Even the forum of Local Government Ombudsman Watch are frightened to talk about the video .,0
6099,They will eventually kill off the whites and go back to the jungle ways .,1
7029,Teacher caught selling drugs at school .,0
575,The whites are more in the range of 4.8 million .,0
6656,No wonder young people ca n't get jobs .,0
7115,Plus who leaves their car open at night and in the city !?,0
9430,They have been in Russia long enough .,0
6276,In these dark days of jewish/Marxist/mafia dominated materialistic societies where everyone and anyone is only a bank note to be traded .,1
9622,You will get my unreserved and total support !,0
5897,Has anyone else heard this .,0
5724,"Over and over , you hear about home-schooled kids beating out public school kids for spelling bees .",0
269,I'll like to take that for a test drive .,0
629,There are London areas that could be described as nothing less than little islamic republics .,1
3081,Come to Bromsgrove and I 'll be more than happy to give you a tour of the West Midlands and the History of Heavy Metal We have the Malvern Hills one of Englands most beautiful places,0
3466,"You cannot buy an identity , or even work your balls off for nothing for one .",0
6430,London is f' ked .,0
9970,Very good .,0
7062,"Eeeeh , that was a great summer .",0
10411,"According to the Russian census there are only some tens of thousands of Chinese in Russia , but it is thought that groups like the Chinese avoided inclusion in the census .",0
5543,Did day kill dem injuns ?,0
4356,I would like to say a very big welcome to all our new members I have not been around of late but hopefully I will be back here on a more regular basis .,0
2113,"If anyone wants to hook up , let me know .",0
8219,Of course your brother would be welcome in our White community .,0
3216,Great job Dr. Lorraine Day and Deanna Spingola !,0
3814,They like to keep cops out .,0
8321,Been A week since I put any poison in my body and I feel gread ( better every day ) dont have any craving anymore Now I realize how stupid it was to start in the first place PS : Thanks for the suport,0
9192,Yes that game is pretty good its truly 100 % negroid killing action aka mini RAHOWA But i would like to see a expansion set of it ........................ next mission in harlem : laugh that would be perfect then .,1
2278,William Pierce : The Gift of Life. by Extrea. & #x202c ; & rlm ;,0
4599,Help me send a message to Obama : https : //petitions.whitehouse.gov/pet ... istan/SZP82fbc https : //petitions.whitehouse.gov/pet ... ation/PLzLzpnc https : //petitions.whitehouse.gov/pet ... -iran/Gs7L50Kv https : //petitions.whitehouse.gov/pet ... h-irs/s8XQx9Hs https : //petitions.whitehouse.gov/pet ... tates/nzjYDlGM,0
13,Y !,0
9880,One the Chinese get there teeth into a country that s it they take over .,1
1525,Tell your friend he wins ; I 've now decided to make a video documentary about the Jewish Ritual Murder of Andrei Youshchinsky .,0
2365,You need an extensive background check and references .,0
4648,Greetings all .,0
374,There is no greater reason to be joyous than that .,0
9115,If I have to start compartmentalizing I use Nordic and Heathen,0
6477,"Amongst 60 millions French citizens , you would hardly find 5 millions French without foreign ancestry ( after 1900 ) .",0
525,The first thing I thought was `` he does lots of meth '' .,0
6895,If that number is correct then it is impressive .. those men were heroes and patriots who faught for our way of life against red army .,0
3591,We should all know by now who hates Christains more than anyone else .,0
7904,You have to check around to see what is avaialble in your area within your desired field of study .,0
2958,With their age 's they enjoyed the One fish Two fish Red fish Blue fish ..,0
